SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,DAYS_IN_PERIOD,NB_OF_BILLS,TOTAL_BILLS
16873_GEO (1956BR),2019-01-04,2019-04-30,963,"115,36",116,35,35
16873_GEO (1956BR),2019-01-05,2019-05-31,1 002,"119,46",146,35,35
16873_GEO (1956BR),2019-01-06,2019-06-30,1 066,"124,61",175,35,35
16873_GEO (1956BR),2019-01-07,2019-07-31,1 085,"126,90",205,35,35
16873_GEO (1956BR),2019-01-08,2019-08-31,1 095,"127,84",235,35,35
16873_GEO (1956BR),2019-01-09,2019-09-30,1 009,"119,61",264,35,35
16873_GEO (1956BR),2019-01-10,2019-10-31,1 009,"120,24",294,35,35
16873_GEO (1956BR),2019-01-11,2019-11-30,942,"113,64",323,35,35
16873_GEO (1956BR),2019-01-12,2019-12-31,1 048,"124,88",353,35,35
16873_GEO (1956BR),2020-01-01,2020-01-31,1 120,"155,14",30,35,35
16873_GEO (1956BR),2020-01-02,2020-02-29,944,"133,03",58,35,35
16873_GEO (1956BR),2020-01-03,2020-03-31,1 004,"140,02",88,35,35
16873_GEO (1956BR),2020-01-04,2020-04-30,811,"108,93",117,35,35
16873_GEO (1956BR),2020-01-05,2020-05-31,1 662,"212,17",147,35,35
16873_GEO (1956BR),2020-01-06,2020-06-30,2 365,"297,72",176,35,35
16873_GEO (1956BR),2020-01-07,2020-07-31,2 745,"343,97",206,35,35
16873_GEO (1956BR),2020-01-08,2020-08-31,2 786,"348,96",236,35,35
16873_GEO (1956BR),2020-01-09,2020-09-30,2 665,"334,23",265,35,35
16873_GEO (1956BR),2020-01-10,2020-10-31,2 717,"340,56",295,35,35
16873_GEO (1956BR),2020-01-11,2020-11-30,2 606,"317,14",324,35,35
16874_GEO (1311BR),2018-01-01,2018-01-31,2 319,"261,27",30,35,35
16874_GEO (1311BR),2018-01-02,2018-02-28,2 092,"236,44",57,35,35
16874_GEO (1311BR),2018-01-03,2018-03-31,2 308,"260,06",87,35,35
16874_GEO (1311BR),2018-01-04,2018-04-30,2 249,"253,54",116,35,35
16874_GEO (1311BR),2018-01-05,2018-05-31,2 342,"263,62",146,35,35
16874_GEO (1311BR),2018-01-06,2018-06-30,2 280,"256,76",175,35,35
16874_GEO (1311BR),2018-01-07,2018-07-31,2 374,"267,07",205,35,35
16874_GEO (1311BR),2018-01-08,2018-08-31,2 391,"268,80",235,35,35
16874_GEO (1311BR),2018-01-09,2018-09-30,2 268,"257,43",264,35,35
16874_GEO (1311BR),2018-01-10,2018-10-31,2 321,"263,43",294,35,35
16874_GEO (1311BR),2018-01-11,2018-11-30,2 230,"253,48",323,35,35
16874_GEO (1311BR),2018-01-12,2018-12-31,2 303,"261,47",353,35,35
16874_GEO (1311BR),2019-01-01,2019-01-31,2 303,"255,41",30,35,35
16874_GEO (1311BR),2019-01-02,2019-02-28,2 086,"232,05",57,35,35
16874_GEO (1311BR),2019-01-03,2019-03-31,2 314,"256,48",87,35,35
16874_GEO (1311BR),2019-01-04,2019-04-30,2 256,"250,22",116,35,35
16874_GEO (1311BR),2019-01-05,2019-05-31,2 341,"259,28",146,35,35
16874_GEO (1311BR),2019-01-06,2019-06-30,2 345,"259,24",175,35,35
16874_GEO (1311BR),2019-01-07,2019-07-31,2 716,"297,78",205,35,35
16874_GEO (1311BR),2019-01-08,2019-08-31,2 735,"299,69",235,35,35
16874_GEO (1311BR),2019-01-09,2019-09-30,2 625,"288,15",264,35,35
16874_GEO (1311BR),2019-01-10,2019-10-31,2 705,"296,61",294,35,35
16874_GEO (1311BR),2019-01-11,2019-11-30,2 603,"285,71",323,35,35
16874_GEO (1311BR),2019-01-12,2019-12-31,2 642,"290,11",353,35,35
16874_GEO (1311BR),2020-01-01,2020-01-31,2 664,"346,93",30,35,35
16874_GEO (1311BR),2020-01-02,2020-02-29,2 472,"311,78",58,35,35
16874_GEO (1311BR),2020-01-03,2020-03-31,2 639,"329,09",88,35,35
16874_GEO (1311BR),2020-01-04,2020-04-30,2 555,"318,87",117,35,35
16874_GEO (1311BR),2020-01-05,2020-05-31,2 638,"329,00",147,35,35
16874_GEO (1311BR),2020-01-06,2020-06-30,2 615,"326,17",176,35,35
16874_GEO (1311BR),2020-01-07,2020-07-31,2 732,"340,41",206,35,35
16874_GEO (1311BR),2020-01-08,2020-08-31,2 746,"342,11",236,35,35
16874_GEO (1311BR),2020-01-09,2020-09-30,2 610,"325,56",265,35,35
16874_GEO (1311BR),2020-01-10,2020-10-31,2 682,"334,34",295,35,35
16874_GEO (1311BR),2020-01-11,2020-11-30,2 591,"323,25",324,35,35
16875_GEO (1312BR),2018-01-01,2018-01-31,2 560,"275,84",30,35,35
16875_GEO (1312BR),2018-01-02,2018-02-28,2 312,"250,14",57,35,35
16875_GEO (1312BR),2018-01-03,2018-03-31,2 574,"277,29",87,35,35
16875_GEO (1312BR),2018-01-04,2018-04-30,2 572,"277,08",116,35,35
16875_GEO (1312BR),2018-01-05,2018-05-31,2 613,"281,33",146,35,35
16875_GEO (1312BR),2018-01-06,2018-06-30,2 544,"274,18",175,35,35
16875_GEO (1312BR),2018-01-07,2018-07-31,2 642,"291,31",205,35,35
16875_GEO (1312BR),2018-01-08,2018-08-31,2 670,"294,19",235,35,35
16875_GEO (1312BR),2018-01-09,2018-09-30,2 539,"282,40",264,35,35
16875_GEO (1312BR),2018-01-10,2018-10-31,2 622,"291,28",294,35,35
16875_GEO (1312BR),2018-01-11,2018-11-30,2 546,"283,14",323,35,35
16875_GEO (1312BR),2018-01-12,2018-12-31,2 644,"293,62",353,35,35
16875_GEO (1312BR),2019-01-01,2019-01-31,2 686,"290,99",30,35,35
16875_GEO (1312BR),2019-01-02,2019-02-28,2 516,"273,03",57,35,35
16875_GEO (1312BR),2019-01-03,2019-03-31,2 749,"297,39",87,35,35
16875_GEO (1312BR),2019-01-04,2019-04-30,2 657,"287,92",116,35,35
16875_GEO (1312BR),2019-01-05,2019-05-31,2 706,"293,13",146,35,35
16875_GEO (1312BR),2019-01-06,2019-06-30,2 580,"280,01",175,35,35
16875_GEO (1312BR),2019-01-07,2019-07-31,2 624,"284,69",205,35,35
16875_GEO (1312BR),2019-01-08,2019-08-31,2 642,"286,42",235,35,35
16875_GEO (1312BR),2019-01-09,2019-09-30,2 517,"273,43",264,35,35
16875_GEO (1312BR),2019-01-10,2019-10-31,2 590,"281,07",294,35,35
16875_GEO (1312BR),2019-01-11,2019-11-30,2 572,"283,19",323,35,35
16875_GEO (1312BR),2019-01-12,2019-12-31,2 687,"297,99",353,35,35
16875_GEO (1312BR),2020-01-01,2020-01-31,2 679,"352,12",30,35,35
16875_GEO (1312BR),2020-01-02,2020-02-29,2 534,"333,45",58,35,35
16875_GEO (1312BR),2020-01-03,2020-03-31,2 720,"355,37",88,35,35
16875_GEO (1312BR),2020-01-04,2020-04-30,2 673,"349,27",117,35,35
16875_GEO (1312BR),2020-01-05,2020-05-31,2 707,"353,88",147,35,35
16875_GEO (1312BR),2020-01-06,2020-06-30,2 644,"345,74",176,35,35
16875_GEO (1312BR),2020-01-07,2020-07-31,2 744,"358,35",206,35,35
16875_GEO (1312BR),2020-01-08,2020-08-31,2 757,"359,88",236,35,35
16875_GEO (1312BR),2020-01-09,2020-09-30,2 468,"312,02",265,35,35
16875_GEO (1312BR),2020-01-10,2020-10-31,2 360,"297,77",295,35,35
16875_GEO (1312BR),2020-01-11,2020-11-30,2 359,"287,08",324,35,35
16876_GEO (1936BB),2018-01-01,2018-12-31,5 964,"951,05",364,2,2
16876_GEO (1936BB),2019-01-01,2019-12-31,5 964,"958,34",364,2,2
16879_GEO (1080KO),2018-01-01,2018-01-31,807,"103,83",30,35,35
16879_GEO (1080KO),2018-01-02,2018-02-28,803,"103,35",57,35,35
16879_GEO (1080KO),2018-01-03,2018-03-31,833,"106,96",87,35,35
16879_GEO (1080KO),2018-01-04,2018-04-30,801,"103,11",116,35,35
16879_GEO (1080KO),2018-01-05,2018-05-31,849,"108,89",146,35,35
16879_GEO (1080KO),2018-01-06,2018-06-30,846,"108,53",175,35,35
16879_GEO (1080KO),2018-01-07,2018-07-31,867,"111,12",205,35,35
16879_GEO (1080KO),2018-01-08,2018-08-31,880,"112,69",235,35,35
16879_GEO (1080KO),2018-01-09,2018-09-30,807,"104,52",264,35,35
16879_GEO (1080KO),2018-01-10,2018-10-31,803,"104,04",294,35,35
16879_GEO (1080KO),2018-01-11,2018-11-30,780,"101,25",323,35,35
16879_GEO (1080KO),2018-01-12,2018-12-31,815,"105,49",353,35,35
16879_GEO (1080KO),2019-01-01,2019-01-31,872,"123,20",30,35,35
16879_GEO (1080KO),2019-01-02,2019-02-28,717,"102,49",57,35,35
16879_GEO (1080KO),2019-01-03,2019-03-31,772,"109,84",87,35,35
16879_GEO (1080KO),2019-01-04,2019-04-30,763,"108,64",116,35,35
16879_GEO (1080KO),2019-01-05,2019-05-31,798,"113,31",146,35,35
16879_GEO (1080KO),2019-01-06,2019-06-30,865,"122,27",175,35,35
16879_GEO (1080KO),2019-01-07,2019-07-31,870,"122,94",205,35,35
16879_GEO (1080KO),2019-01-08,2019-08-31,884,"124,81",235,35,35
16879_GEO (1080KO),2019-01-09,2019-09-30,801,"113,72",264,35,35
16879_GEO (1080KO),2019-01-10,2019-10-31,813,"115,32",294,35,35
16879_GEO (1080KO),2019-01-11,2019-11-30,761,"108,37",323,35,35
16879_GEO (1080KO),2019-01-12,2019-12-31,801,"113,72",353,35,35
16879_GEO (1080KO),2020-01-01,2020-01-31,805,"114,13",30,35,35
16879_GEO (1080KO),2020-01-02,2020-02-29,732,"104,46",58,35,35
16879_GEO (1080KO),2020-01-03,2020-03-31,790,"112,14",88,35,35
16879_GEO (1080KO),2020-01-04,2020-04-30,778,"110,55",117,35,35
16879_GEO (1080KO),2020-01-05,2020-05-31,805,"114,13",147,35,35
16879_GEO (1080KO),2020-01-06,2020-06-30,836,"118,24",176,35,35
16879_GEO (1080KO),2020-01-07,2020-07-31,878,"123,80",206,35,35
16879_GEO (1080KO),2020-01-08,2020-08-31,889,"125,26",236,35,35
16879_GEO (1080KO),2020-01-09,2020-09-30,816,"115,59",265,35,35
16879_GEO (1080KO),2020-01-10,2020-10-31,799,"113,34",295,35,35
16879_GEO (1080KO),2020-01-11,2020-11-30,939,"124,39",324,35,35
16880_GEO (1081KO),2018-01-01,2018-01-31,1 879,"235,39",30,35,35
16880_GEO (1081KO),2018-01-02,2018-02-28,1 696,"213,34",57,35,35
16880_GEO (1081KO),2018-01-03,2018-03-31,1 884,"235,99",87,35,35
16880_GEO (1081KO),2018-01-04,2018-04-30,1 827,"229,12",116,35,35
16880_GEO (1081KO),2018-01-05,2018-05-31,1 916,"239,85",146,35,35
16880_GEO (1081KO),2018-01-06,2018-06-30,1 842,"230,93",175,35,35
16880_GEO (1081KO),2018-01-07,2018-07-31,1 902,"238,29",205,35,35
16880_GEO (1081KO),2018-01-08,2018-08-31,1 914,"239,74",235,35,35
16880_GEO (1081KO),2018-01-09,2018-09-30,1 814,"229,11",264,35,35
16880_GEO (1081KO),2018-01-10,2018-10-31,1 868,"235,66",294,35,35
16880_GEO (1081KO),2018-01-11,2018-11-30,1 800,"227,41",323,35,35
16880_GEO (1081KO),2018-01-12,2018-12-31,1 861,"234,82",353,35,35
16880_GEO (1081KO),2019-01-01,2019-01-31,1 863,"258,04",30,35,35
16880_GEO (1081KO),2019-01-02,2019-02-28,1 680,"233,59",57,35,35
16880_GEO (1081KO),2019-01-03,2019-03-31,1 861,"257,78",87,35,35
16880_GEO (1081KO),2019-01-04,2019-04-30,1 805,"250,30",116,35,35
16880_GEO (1081KO),2019-01-05,2019-05-31,1 867,"258,58",146,35,35
16880_GEO (1081KO),2019-01-06,2019-06-30,1 847,"255,91",175,35,35
16880_GEO (1081KO),2019-01-07,2019-07-31,1 909,"264,19",205,35,35
16880_GEO (1081KO),2019-01-08,2019-08-31,2 424,"333,00",235,35,35
16880_GEO (1081KO),2019-01-09,2019-09-30,2 319,"318,97",264,35,35
16880_GEO (1081KO),2019-01-10,2019-10-31,2 371,"325,92",294,35,35
16880_GEO (1081KO),2019-01-11,2019-11-30,2 280,"313,76",323,35,35
16880_GEO (1081KO),2019-01-12,2019-12-31,2 320,"319,11",353,35,35
16880_GEO (1081KO),2020-01-01,2020-01-31,2 331,"319,01",30,35,35
16880_GEO (1081KO),2020-01-02,2020-02-29,2 330,"318,87",58,35,35
16880_GEO (1081KO),2020-01-03,2020-03-31,2 436,"332,92",88,35,35
16880_GEO (1081KO),2020-01-04,2020-04-30,2 351,"321,66",117,35,35
16880_GEO (1081KO),2020-01-05,2020-05-31,2 428,"331,86",147,35,35
16880_GEO (1081KO),2020-01-06,2020-06-30,2 383,"325,90",176,35,35
16880_GEO (1081KO),2020-01-07,2020-07-31,2 495,"340,73",206,35,35
16880_GEO (1081KO),2020-01-08,2020-08-31,2 542,"346,96",236,35,35
16880_GEO (1081KO),2020-01-09,2020-09-30,2 430,"332,12",265,35,35
16880_GEO (1081KO),2020-01-10,2020-10-31,2 495,"340,73",295,35,35
16880_GEO (1081KO),2020-01-11,2020-11-30,2 418,"320,32",324,35,35
16881_GEO (1082KO),2018-01-01,2018-01-31,2 304,"286,00",30,35,35
16881_GEO (1082KO),2018-01-02,2018-02-28,2 082,"259,25",57,35,35
16881_GEO (1082KO),2018-01-03,2018-03-31,2 296,"285,03",87,35,35
16881_GEO (1082KO),2018-01-04,2018-04-30,2 243,"278,65",116,35,35
16881_GEO (1082KO),2018-01-05,2018-05-31,2 339,"290,21",146,35,35
16881_GEO (1082KO),2018-01-06,2018-06-30,2 283,"283,46",175,35,35
16881_GEO (1082KO),2018-01-07,2018-07-31,2 416,"299,66",205,35,35
16881_GEO (1082KO),2018-01-08,2018-08-31,2 432,"301,59",235,35,35
16881_GEO (1082KO),2018-01-09,2018-09-30,2 310,"288,70",264,35,35
16881_GEO (1082KO),2018-01-10,2018-10-31,2 360,"294,76",294,35,35
16881_GEO (1082KO),2018-01-11,2018-11-30,2 257,"282,27",323,35,35
16881_GEO (1082KO),2018-01-12,2018-12-31,2 320,"289,91",353,35,35
16881_GEO (1082KO),2019-01-01,2019-01-31,2 326,"319,30",30,35,35
16881_GEO (1082KO),2019-01-02,2019-02-28,2 100,"289,10",57,35,35
16881_GEO (1082KO),2019-01-03,2019-03-31,2 335,"320,50",87,35,35
16881_GEO (1082KO),2019-01-04,2019-04-30,2 278,"312,88",116,35,35
16881_GEO (1082KO),2019-01-05,2019-05-31,2 372,"325,44",146,35,35
16881_GEO (1082KO),2019-01-06,2019-06-30,2 378,"326,25",175,35,35
16881_GEO (1082KO),2019-01-07,2019-07-31,2 444,"335,07",205,35,35
16881_GEO (1082KO),2019-01-08,2019-08-31,2 460,"337,20",235,35,35
16881_GEO (1082KO),2019-01-09,2019-09-30,2 351,"322,64",264,35,35
16881_GEO (1082KO),2019-01-10,2019-10-31,2 422,"332,13",294,35,35
16881_GEO (1082KO),2019-01-11,2019-11-30,2 303,"316,23",323,35,35
16881_GEO (1082KO),2019-01-12,2019-12-31,2 381,"326,65",353,35,35
16881_GEO (1082KO),2020-01-01,2020-01-31,2 362,"322,43",30,35,35
16881_GEO (1082KO),2020-01-02,2020-02-29,2 209,"302,17",58,35,35
16881_GEO (1082KO),2020-01-03,2020-03-31,2 389,"326,01",88,35,35
16881_GEO (1082KO),2020-01-04,2020-04-30,2 484,"338,60",117,35,35
16881_GEO (1082KO),2020-01-05,2020-05-31,2 758,"374,89",147,35,35
16881_GEO (1082KO),2020-01-06,2020-06-30,2 862,"388,67",176,35,35
16881_GEO (1082KO),2020-01-07,2020-07-31,3 018,"409,34",206,35,35
16881_GEO (1082KO),2020-01-08,2020-08-31,3 065,"415,56",236,35,35
16881_GEO (1082KO),2020-01-09,2020-09-30,2 914,"395,56",265,35,35
16881_GEO (1082KO),2020-01-10,2020-10-31,2 966,"402,45",295,35,35
16881_GEO (1082KO),2020-01-11,2020-11-30,2 839,"376,09",324,35,35
16882_GEO (1083KO),2018-01-01,2018-01-31,1 614,"202,86",30,35,35
16882_GEO (1083KO),2018-01-02,2018-02-28,1 459,"184,19",57,35,35
16882_GEO (1083KO),2018-01-03,2018-03-31,1 615,"202,98",87,35,35
16882_GEO (1083KO),2018-01-04,2018-04-30,1 604,"201,66",116,35,35
16882_GEO (1083KO),2018-01-05,2018-05-31,1 674,"210,09",146,35,35
16882_GEO (1083KO),2018-01-06,2018-06-30,1 601,"201,29",175,35,35
16882_GEO (1083KO),2018-01-07,2018-07-31,1 676,"210,45",205,35,35
16882_GEO (1083KO),2018-01-08,2018-08-31,1 695,"212,74",235,35,35
16882_GEO (1083KO),2018-01-09,2018-09-30,1 593,"201,70",264,35,35
16882_GEO (1083KO),2018-01-10,2018-10-31,1 614,"204,24",294,35,35
16882_GEO (1083KO),2018-01-11,2018-11-30,1 547,"196,11",323,35,35
16882_GEO (1083KO),2018-01-12,2018-12-31,1 610,"203,76",353,35,35
16882_GEO (1083KO),2019-01-01,2019-01-31,1 624,"225,50",30,35,35
16882_GEO (1083KO),2019-01-02,2019-02-28,1 472,"205,19",57,35,35
16882_GEO (1083KO),2019-01-03,2019-03-31,1 653,"229,38",87,35,35
16882_GEO (1083KO),2019-01-04,2019-04-30,1 634,"226,84",116,35,35
16882_GEO (1083KO),2019-01-05,2019-05-31,1 702,"235,92",146,35,35
16882_GEO (1083KO),2019-01-06,2019-06-30,1 713,"237,39",175,35,35
16882_GEO (1083KO),2019-01-07,2019-07-31,1 752,"242,60",205,35,35
16882_GEO (1083KO),2019-01-08,2019-08-31,1 757,"243,27",235,35,35
16882_GEO (1083KO),2019-01-09,2019-09-30,1 808,"250,09",264,35,35
16882_GEO (1083KO),2019-01-10,2019-10-31,2 037,"280,68",294,35,35
16882_GEO (1083KO),2019-01-11,2019-11-30,1 965,"271,06",323,35,35
16882_GEO (1083KO),2019-01-12,2019-12-31,2 036,"280,55",353,35,35
16882_GEO (1083KO),2020-01-01,2020-01-31,2 039,"279,64",30,35,35
16882_GEO (1083KO),2020-01-02,2020-02-29,1 911,"262,69",58,35,35
16882_GEO (1083KO),2020-01-03,2020-03-31,2 046,"280,57",88,35,35
16882_GEO (1083KO),2020-01-04,2020-04-30,1 985,"272,49",117,35,35
16882_GEO (1083KO),2020-01-05,2020-05-31,2 057,"282,03",147,35,35
16882_GEO (1083KO),2020-01-06,2020-06-30,2 014,"276,33",176,35,35
16882_GEO (1083KO),2020-01-07,2020-07-31,2 083,"285,47",206,35,35
16882_GEO (1083KO),2020-01-08,2020-08-31,2 094,"286,93",236,35,35
16882_GEO (1083KO),2020-01-09,2020-09-30,1 997,"274,08",265,35,35
16882_GEO (1083KO),2020-01-10,2020-10-31,2 045,"280,44",295,35,35
16882_GEO (1083KO),2020-01-11,2020-11-30,1 969,"260,84",324,35,35
16883_GEO (1084KO),2018-01-01,2018-01-31,2 382,"292,99",30,35,35
16883_GEO (1084KO),2018-01-02,2018-02-28,2 151,"265,16",57,35,35
16883_GEO (1084KO),2018-01-03,2018-03-31,2 384,"293,23",87,35,35
16883_GEO (1084KO),2018-01-04,2018-04-30,2 294,"282,39",116,35,35
16883_GEO (1084KO),2018-01-05,2018-05-31,2 378,"292,51",146,35,35
16883_GEO (1084KO),2018-01-06,2018-06-30,2 311,"284,44",175,35,35
16883_GEO (1084KO),2018-01-07,2018-07-31,2 364,"290,99",205,35,35
16883_GEO (1084KO),2018-01-08,2018-08-31,2 385,"293,52",235,35,35
16883_GEO (1084KO),2018-01-09,2018-09-30,2 289,"283,75",264,35,35
16883_GEO (1084KO),2018-01-10,2018-10-31,2 342,"290,18",294,35,35
16883_GEO (1084KO),2018-01-11,2018-11-30,2 247,"278,65",323,35,35
16883_GEO (1084KO),2018-01-12,2018-12-31,2 550,"315,42",353,35,35
16883_GEO (1084KO),2019-01-01,2019-01-31,2 823,"383,28",30,35,35
16883_GEO (1084KO),2019-01-02,2019-02-28,2 551,"346,93",57,35,35
16883_GEO (1084KO),2019-01-03,2019-03-31,2 786,"378,33",87,35,35
16883_GEO (1084KO),2019-01-04,2019-04-30,2 659,"361,36",116,35,35
16883_GEO (1084KO),2019-01-05,2019-05-31,2 724,"370,05",146,35,35
16883_GEO (1084KO),2019-01-06,2019-06-30,2 495,"339,45",175,35,35
16883_GEO (1084KO),2019-01-07,2019-07-31,2 549,"346,66",205,35,35
16883_GEO (1084KO),2019-01-08,2019-08-31,2 560,"348,13",235,35,35
16883_GEO (1084KO),2019-01-09,2019-09-30,2 482,"337,71",264,35,35
16883_GEO (1084KO),2019-01-10,2019-10-31,2 559,"348,00",294,35,35
16883_GEO (1084KO),2019-01-11,2019-11-30,2 462,"335,04",323,35,35
16883_GEO (1084KO),2019-01-12,2019-12-31,2 534,"344,66",353,35,35
16883_GEO (1084KO),2020-01-01,2020-01-31,2 559,"345,81",30,35,35
16883_GEO (1084KO),2020-01-02,2020-02-29,2 454,"331,90",58,35,35
16883_GEO (1084KO),2020-01-03,2020-03-31,2 701,"364,62",88,35,35
16883_GEO (1084KO),2020-01-04,2020-04-30,2 730,"368,46",117,35,35
16883_GEO (1084KO),2020-01-05,2020-05-31,2 834,"382,24",147,35,35
16883_GEO (1084KO),2020-01-06,2020-06-30,2 719,"367,01",176,35,35
16883_GEO (1084KO),2020-01-07,2020-07-31,2 854,"384,89",206,35,35
16883_GEO (1084KO),2020-01-08,2020-08-31,2 898,"390,72",236,35,35
16883_GEO (1084KO),2020-01-09,2020-09-30,2 786,"375,88",265,35,35
16883_GEO (1084KO),2020-01-10,2020-10-31,2 870,"387,01",295,35,35
16883_GEO (1084KO),2020-01-11,2020-11-30,2 770,"373,76",324,35,35
16884_GEO (1085KO),2018-01-01,2018-03-31,5 280,"714,91",89,11,11
16884_GEO (1085KO),2018-01-04,2018-06-30,5 915,"1 026,25",177,11,11
16884_GEO (1085KO),2018-01-07,2018-09-30,5 765,"1 048,08",266,11,11
16884_GEO (1085KO),2018-01-10,2018-12-31,6 835,"903,59",355,11,11
16884_GEO (1085KO),2019-01-01,2019-03-31,6 545,"964,08",89,11,11
16884_GEO (1085KO),2019-01-04,2019-06-30,7 160,"1 182,12",177,11,11
16884_GEO (1085KO),2019-01-07,2019-09-30,7 150,"1 209,78",266,11,11
16884_GEO (1085KO),2019-01-10,2019-12-31,7 470,"1 259,44",355,11,11
16884_GEO (1085KO),2020-01-01,2020-03-31,6 815,"1 071,32",90,11,11
16884_GEO (1085KO),2020-01-04,2020-06-30,7 937,"1 293,73",178,11,11
16884_GEO (1085KO),2020-01-07,2020-09-30,8 281,"1 420,19",267,11,11
16885_GEO (1086KO),2018-01-01,2018-12-31,26 775,"4 356,56",364,2,2
16885_GEO (1086KO),2019-01-01,2019-12-31,31 187,"5 152,09",364,2,2
16886_GEO (1087KO),2018-01-01,2018-01-31,1 527,"189,98",30,35,35
16886_GEO (1087KO),2018-01-02,2018-02-28,1 380,"172,27",57,35,35
16886_GEO (1087KO),2018-01-03,2018-03-31,1 531,"190,46",87,35,35
16886_GEO (1087KO),2018-01-04,2018-04-30,1 488,"185,28",116,35,35
16886_GEO (1087KO),2018-01-05,2018-05-31,1 550,"192,75",146,35,35
16886_GEO (1087KO),2018-01-06,2018-06-30,1 512,"188,17",175,35,35
16886_GEO (1087KO),2018-01-07,2018-07-31,1 566,"194,79",205,35,35
16886_GEO (1087KO),2018-01-08,2018-08-31,1 575,"195,87",235,35,35
16886_GEO (1087KO),2018-01-09,2018-09-30,1 496,"187,53",264,35,35
16886_GEO (1087KO),2018-01-10,2018-10-31,1 539,"192,74",294,35,35
16886_GEO (1087KO),2018-01-11,2018-11-30,1 492,"187,04",323,35,35
16886_GEO (1087KO),2018-01-12,2018-12-31,1 538,"192,62",353,35,35
16886_GEO (1087KO),2019-01-01,2019-01-31,1 539,"211,71",30,35,35
16886_GEO (1087KO),2019-01-02,2019-02-28,1 391,"191,94",57,35,35
16886_GEO (1087KO),2019-01-03,2019-03-31,1 542,"212,11",87,35,35
16886_GEO (1087KO),2019-01-04,2019-04-30,1 497,"206,10",116,35,35
16886_GEO (1087KO),2019-01-05,2019-05-31,1 543,"212,25",146,35,35
16886_GEO (1087KO),2019-01-06,2019-06-30,1 540,"211,85",175,35,35
16886_GEO (1087KO),2019-01-07,2019-07-31,1 567,"215,45",205,35,35
16886_GEO (1087KO),2019-01-08,2019-08-31,1 848,"253,00",235,35,35
16886_GEO (1087KO),2019-01-09,2019-09-30,2 205,"300,70",264,35,35
16886_GEO (1087KO),2019-01-10,2019-10-31,2 363,"321,81",294,35,35
16886_GEO (1087KO),2019-01-11,2019-11-30,2 356,"320,88",323,35,35
16886_GEO (1087KO),2019-01-12,2019-12-31,2 424,"329,96",353,35,35
16886_GEO (1087KO),2020-01-01,2020-01-31,2 425,"328,06",30,35,35
16886_GEO (1087KO),2020-01-02,2020-02-29,2 271,"307,66",58,35,35
16886_GEO (1087KO),2020-01-03,2020-03-31,2 461,"332,83",88,35,35
16886_GEO (1087KO),2020-01-04,2020-04-30,2 467,"333,62",117,35,35
16886_GEO (1087KO),2020-01-05,2020-05-31,2 545,"343,96",147,35,35
16886_GEO (1087KO),2020-01-06,2020-06-30,2 500,"338,00",176,35,35
16886_GEO (1087KO),2020-01-07,2020-07-31,2 606,"352,04",206,35,35
16886_GEO (1087KO),2020-01-08,2020-08-31,2 649,"357,73",236,35,35
16886_GEO (1087KO),2020-01-09,2020-09-30,2 538,"343,03",265,35,35
16886_GEO (1087KO),2020-01-10,2020-10-31,2 614,"353,10",295,35,35
16886_GEO (1087KO),2020-01-11,2020-11-30,2 518,"333,57",324,35,35
16887_GEO (1088KO),2018-01-01,2018-01-31,765,"102,06",30,35,35
16887_GEO (1088KO),2018-01-02,2018-02-28,685,"94,45",57,35,35
16887_GEO (1088KO),2018-01-03,2018-03-31,761,"101,66",87,35,35
16887_GEO (1088KO),2018-01-04,2018-04-30,783,"103,74",116,35,35
16887_GEO (1088KO),2018-01-05,2018-05-31,840,"109,17",146,35,35
16887_GEO (1088KO),2018-01-06,2018-06-30,823,"107,49",175,35,35
16887_GEO (1088KO),2018-01-07,2018-07-31,870,"112,10",205,35,35
16887_GEO (1088KO),2018-01-08,2018-08-31,878,"112,79",235,35,35
16887_GEO (1088KO),2018-01-09,2018-09-30,802,"106,20",264,35,35
16887_GEO (1088KO),2018-01-10,2018-10-31,788,"104,91",294,35,35
16887_GEO (1088KO),2018-01-11,2018-11-30,729,"99,23",323,35,35
16887_GEO (1088KO),2018-01-12,2018-12-31,727,"99,03",353,35,35
16887_GEO (1088KO),2019-01-01,2019-01-31,723,"108,08",30,35,35
16887_GEO (1088KO),2019-01-02,2019-02-28,665,"101,78",57,35,35
16887_GEO (1088KO),2019-01-03,2019-03-31,759,"112,01",87,35,35
16887_GEO (1088KO),2019-01-04,2019-04-30,755,"111,56",116,35,35
16887_GEO (1088KO),2019-01-05,2019-05-31,795,"115,84",146,35,35
16887_GEO (1088KO),2019-01-06,2019-06-30,855,"122,36",175,35,35
16887_GEO (1088KO),2019-01-07,2019-07-31,859,"122,81",205,35,35
16887_GEO (1088KO),2019-01-08,2019-08-31,874,"124,38",235,35,35
16887_GEO (1088KO),2019-01-09,2019-09-30,789,"115,27",264,35,35
16887_GEO (1088KO),2019-01-10,2019-10-31,786,"114,94",294,35,35
16887_GEO (1088KO),2019-01-11,2019-11-30,734,"109,32",323,35,35
16887_GEO (1088KO),2019-01-12,2019-12-31,732,"109,09",353,35,35
16887_GEO (1088KO),2020-01-01,2020-01-31,723,"106,71",30,35,35
16887_GEO (1088KO),2020-01-02,2020-02-29,728,"107,25",58,35,35
16887_GEO (1088KO),2020-01-03,2020-03-31,800,"114,73",88,35,35
